datetime,americano,americano with milk,cappuccino,cocoa,cortado,espresso,hot chocolate,latte
5/26/2024 21:03,0,0,1,0,0,0,0,0
5/26/2024 21:04,0,0,0,0,0,0,0,1
5/26/2024 21:06,0,0,1,0,0,0,0,0
5/27/2024 11:34,1,0,0,0,0,0,0,0
5/27/2024 14:05,0,1,0,0,0,0,0,0
5/27/2024 14:06,0,0,0,1,0,0,0,0
5/27/2024 15:11,1,0,0,0,0,0,0,0
5/27/2024 15:14,1,0,0,0,0,0,0,0
5/27/2024 17:50,0,0,0,0,0,0,0,1
5/27/2024 18:00,1,0,0,0,0,0,0,0
5/27/2024 19:16,0,0,0,0,0,0,0,1
5/27/2024 19:17,0,0,0,0,0,0,0,1
5/27/2024 21:29,0,1,0,0,0,0,0,0
5/27/2024 21:30,0,0,1,0,0,0,0,0
5/28/2024 8:37,0,1,0,0,0,0,0,0
5/28/2024 9:20,0,1,0,0,0,0,0,0
5/28/2024 11:48,0,0,1,0,0,0,0,0
5/28/2024 13:14,0,0,1,0,0,0,0,0
5/28/2024 14:10,0,0,0,1,0,0,0,0
5/28/2024 16:25,0,0,0,0,1,0,0,0
5/28/2024 17:21,0,0,1,0,0,0,0,0
5/28/2024 19:09,1,0,0,0,0,0,0,0
5/28/2024 19:10,0,0,0,0,0,0,0,1
5/28/2024 20:24,0,1,0,0,0,0,0,0
5/28/2024 20:50,1,0,0,0,0,0,0,0
5/29/2024 9:14,0,0,0,0,0,0,0,1
5/29/2024 10:48,0,0,0,0,0,0,0,1
5/29/2024 11:14,0,0,0,0,0,0,1,0
5/29/2024 15:10,1,0,0,0,0,0,0,0
5/29/2024 15:22,0,0,0,0,0,0,0,1
5/29/2024 15:45,0,0,1,0,0,0,0,0
5/29/2024 16:45,0,0,0,0,0,0,0,1
5/29/2024 18:24,0,0,0,0,1,0,0,0
5/29/2024 18:24,0,0,0,0,0,0,0,1
5/29/2024 20:30,0,0,0,0,0,0,1,0
5/29/2024 20:32,0,0,0,1,0,0,0,0
5/30/2024 8:29,0,0,1,0,0,0,0,0
5/30/2024 8:30,0,0,0,0,0,0,0,1
5/30/2024 8:37,0,1,0,0,0,0,0,0
5/30/2024 9:47,0,0,0,0,0,0,0,1
5/30/2024 14:56,0,1,0,0,0,0,0,0
5/30/2024 15:16,0,0,0,0,0,1,0,0
5/30/2024 15:17,0,0,0,0,0,1,0,0
5/30/2024 19:53,0,0,1,0,0,0,0,0
5/30/2024 20:31,0,0,0,0,0,0,0,1
5/30/2024 20:46,0,0,0,0,0,0,1,0
5/30/2024 20:47,0,1,0,0,0,0,0,0
5/31/2024 7:53,0,1,0,0,0,0,0,0
5/31/2024 9:21,0,0,0,0,0,0,0,1
5/31/2024 9:23,0,0,0,0,0,0,0,1
5/31/2024 10:38,0,0,0,0,0,0,1,0
5/31/2024 10:39,0,0,0,1,0,0,0,0
5/31/2024 14:50,0,1,0,0,0,0,0,0
5/31/2024 18:23,0,0,0,0,0,0,0,1
5/31/2024 18:25,0,0,0,0,0,0,0,1
5/31/2024 20:06,0,0,1,0,0,0,0,0
5/31/2024 20:33,0,1,0,0,0,0,0,0
5/31/2024 20:34,0,0,0,0,0,0,0,1
5/31/2024 22:05,0,0,1,0,0,0,0,0
5/31/2024 22:06,0,1,0,0,0,0,0,0
5/31/2024 22:07,0,0,0,0,1,0,0,0
6/1/2024 8:27,0,0,0,0,1,0,0,0
6/1/2024 9:48,0,0,0,0,0,0,0,1
6/1/2024 11:38,0,0,0,0,0,0,0,1
6/1/2024 14:28,0,1,0,0,0,0,0,0
6/1/2024 18:20,0,1,0,0,0,0,0,0
6/1/2024 18:21,0,1,0,0,0,0,0,0
6/1/2024 20:50,0,0,1,0,0,0,0,0
6/1/2024 20:51,0,0,1,0,0,0,0,0
6/1/2024 20:54,0,0,0,1,0,0,0,0
6/1/2024 20:59,0,0,0,1,0,0,0,0
6/1/2024 21:51,0,1,0,0,0,0,0,0
6/2/2024 20:03,0,0,0,0,0,0,0,1
6/2/2024 20:24,0,1,0,0,0,0,0,0
6/2/2024 20:25,0,0,1,0,0,0,0,0
6/2/2024 21:07,0,1,0,0,0,0,0,0
6/2/2024 21:30,0,0,0,0,0,0,0,1
6/2/2024 22:43,0,1,0,0,0,0,0,0
6/3/2024 10:12,0,0,0,0,0,0,0,1
6/3/2024 10:27,0,0,0,0,0,0,0,1
6/3/2024 14:31,0,0,1,0,0,0,0,0
6/3/2024 14:33,0,1,0,0,0,0,0,0
6/3/2024 14:34,0,0,0,0,0,0,0,1
6/3/2024 21:42,0,1,0,0,0,0,0,0
6/3/2024 21:43,0,1,0,0,0,0,0,0
6/4/2024 9:23,0,0,0,0,1,0,0,0
6/4/2024 10:27,0,1,0,0,0,0,0,0
6/4/2024 12:02,0,0,0,0,0,0,0,1
6/4/2024 12:05,0,0,0,0,0,0,1,0
6/4/2024 15:30,0,0,0,0,0,0,0,1
6/4/2024 17:46,0,0,0,0,1,0,0,0
6/4/2024 17:47,0,0,1,0,0,0,0,0
6/4/2024 20:13,0,0,0,0,0,0,1,0
6/4/2024 20:50,0,0,1,0,0,0,0,0
6/4/2024 21:31,0,0,0,0,1,0,0,0
6/4/2024 21:33,0,1,0,0,0,0,0,0
6/4/2024 21:34,0,1,0,0,0,0,0,0
6/4/2024 21:36,0,1,0,0,0,0,0,0
6/4/2024 21:37,0,1,0,0,0,0,0,0
6/5/2024 8:21,0,0,1,0,0,0,0,0
6/5/2024 8:23,0,0,1,0,0,0,0,0
6/5/2024 9:22,1,0,0,0,0,0,0,0
6/5/2024 10:28,0,0,0,0,0,0,0,1
6/5/2024 10:40,0,1,0,0,0,0,0,0
6/5/2024 19:43,0,1,0,0,0,0,0,0
6/5/2024 19:59,0,0,0,0,0,0,0,1
6/5/2024 20:10,0,0,0,1,0,0,0,0
6/5/2024 20:12,0,0,0,0,1,0,0,0
6/6/2024 8:52,0,1,0,0,0,0,0,0
6/6/2024 8:54,0,1,0,0,0,0,0,0
6/6/2024 10:36,0,0,0,0,0,0,0,1
6/6/2024 12:17,1,0,0,0,0,0,0,0
6/6/2024 15:11,0,1,0,0,0,0,0,0
6/6/2024 15:24,0,0,1,0,0,0,0,0
6/6/2024 21:14,0,0,0,0,0,0,0,1
6/6/2024 21:15,0,0,0,0,0,0,0,1
6/6/2024 21:18,0,0,1,0,0,0,0,0
6/6/2024 21:19,0,1,0,0,0,0,0,0
6/6/2024 21:21,0,0,0,0,0,0,0,1
6/7/2024 8:18,0,0,1,0,0,0,0,0
6/7/2024 10:35,0,0,0,0,0,1,0,0
6/7/2024 13:34,0,1,0,0,0,0,0,0
6/7/2024 16:45,0,0,0,0,1,0,0,0
6/7/2024 16:47,0,0,0,0,1,0,0,0
6/8/2024 9:04,0,0,0,0,1,0,0,0
6/8/2024 9:26,0,1,0,0,0,0,0,0
6/8/2024 20:24,0,0,1,0,0,0,0,0
6/8/2024 20:25,0,0,1,0,0,0,0,0
6/9/2024 8:15,0,0,0,0,0,0,0,1
6/9/2024 10:30,0,0,0,0,0,0,0,1
6/9/2024 10:52,0,0,1,0,0,0,0,0
6/9/2024 11:04,0,0,0,0,1,0,0,0
6/9/2024 11:07,0,0,0,0,0,1,0,0
6/9/2024 11:52,0,0,1,0,0,0,0,0
6/9/2024 12:11,0,1,0,0,0,0,0,0
6/9/2024 12:13,0,0,0,0,0,0,0,1
6/9/2024 12:14,0,0,0,0,0,0,0,1
6/9/2024 15:10,0,0,0,0,1,0,0,0
6/9/2024 16:17,0,0,1,0,0,0,0,0
6/9/2024 19:21,0,1,0,0,0,0,0,0
6/9/2024 21:05,1,0,0,0,0,0,0,0
6/10/2024 12:47,0,0,1,0,0,0,0,0
6/10/2024 12:56,0,0,0,0,0,0,0,1
6/10/2024 19:04,0,0,0,0,0,0,1,0
6/10/2024 19:05,0,0,0,0,0,0,1,0
6/10/2024 19:37,0,0,0,0,0,0,0,1
6/10/2024 19:38,0,0,0,0,0,0,0,1
6/11/2024 10:38,0,1,0,0,0,0,0,0
6/11/2024 18:48,0,0,0,0,0,0,0,1
6/11/2024 18:49,0,0,0,0,0,0,0,1
6/11/2024 21:17,0,0,0,0,0,0,1,0
6/11/2024 21:27,0,1,0,0,0,0,0,0
6/11/2024 21:28,0,1,0,0,0,0,0,0
6/12/2024 10:18,0,0,0,0,0,0,1,0
6/12/2024 11:51,0,0,1,0,0,0,0,0
6/12/2024 17:41,0,0,0,0,0,0,0,1
6/12/2024 17:47,0,0,0,0,0,0,0,1
6/12/2024 20:16,0,0,0,0,0,0,1,0
6/12/2024 20:25,0,1,0,0,0,0,0,0
6/13/2024 8:54,1,0,0,0,0,0,0,0
6/13/2024 8:57,0,0,0,0,0,0,0,1
6/13/2024 9:50,0,1,0,0,0,0,0,0
6/13/2024 9:57,0,0,0,0,1,0,0,0
6/13/2024 17:04,0,1,0,0,0,0,0,0
6/13/2024 17:27,0,0,0,0,0,0,1,0
6/13/2024 19:22,0,0,0,0,0,0,0,1
6/13/2024 20:20,0,1,0,0,0,0,0,0
6/13/2024 20:43,0,0,0,0,0,1,0,0
6/13/2024 20:45,0,0,0,0,0,1,0,0
6/13/2024 20:48,0,1,0,0,0,0,0,0
6/13/2024 21:02,0,1,0,0,0,0,0,0
6/14/2024 7:46,0,0,0,0,1,0,0,0
6/14/2024 10:30,1,0,0,0,0,0,0,0
6/14/2024 12:14,0,0,0,0,0,0,0,1
6/14/2024 18:29,0,1,0,0,0,0,0,0
6/15/2024 11:26,0,0,1,0,0,0,0,0
6/15/2024 12:21,0,0,0,0,0,0,0,1
6/15/2024 12:22,0,1,0,0,0,0,0,0
6/15/2024 12:23,0,0,0,0,0,1,0,0
6/15/2024 12:24,0,0,0,1,0,0,0,0
6/15/2024 12:25,0,1,0,0,0,0,0,0
6/15/2024 16:03,0,1,0,0,0,0,0,0
6/15/2024 18:14,1,0,0,0,0,0,0,0
6/16/2024 10:43,0,1,0,0,0,0,0,0
6/16/2024 10:58,0,0,0,0,0,0,0,1
6/16/2024 11:00,0,0,0,0,0,0,1,0
6/16/2024 11:01,0,0,0,0,0,0,1,0
6/16/2024 12:49,0,1,0,0,0,0,0,0
6/16/2024 14:00,0,0,0,0,0,1,0,0
6/16/2024 15:02,0,1,0,0,0,0,0,0
6/16/2024 15:05,0,1,0,0,0,0,0,0
6/16/2024 15:44,0,0,0,0,0,0,1,0
6/16/2024 16:47,0,0,0,0,0,0,1,0
6/16/2024 17:45,0,1,0,0,0,0,0,0
6/16/2024 17:46,0,1,0,0,0,0,0,0
6/17/2024 8:57,1,0,0,0,0,0,0,0
6/17/2024 10:12,0,0,0,0,1,0,0,0
6/17/2024 10:13,0,0,0,0,1,0,0,0
6/17/2024 10:55,0,0,1,0,0,0,0,0
6/17/2024 14:51,0,0,1,0,0,0,0,0
6/17/2024 16:50,0,0,1,0,0,0,0,0
6/17/2024 16:51,0,0,1,0,0,0,0,0
6/17/2024 16:52,1,0,0,0,0,0,0,0
6/17/2024 18:51,1,0,0,0,0,0,0,0
6/17/2024 21:16,0,1,0,0,0,0,0,0
6/18/2024 14:04,1,0,0,0,0,0,0,0
6/18/2024 14:05,0,0,1,0,0,0,0,0
6/18/2024 19:20,0,0,1,0,0,0,0,0
6/18/2024 19:21,0,0,1,0,0,0,0,0
6/18/2024 20:35,0,0,0,0,1,0,0,0
6/18/2024 21:20,0,1,0,0,0,0,0,0
6/18/2024 21:22,0,1,0,0,0,0,0,0
6/19/2024 7:47,0,0,0,0,0,0,0,1
6/19/2024 8:17,0,0,0,0,1,0,0,0
6/19/2024 10:54,1,0,0,0,0,0,0,0
6/19/2024 11:11,0,0,0,0,0,0,0,1
6/19/2024 11:12,0,0,0,1,0,0,0,0
6/19/2024 14:21,0,1,0,0,0,0,0,0
6/19/2024 18:28,0,0,1,0,0,0,0,0
6/19/2024 18:29,0,0,0,0,0,0,0,1
6/19/2024 19:31,0,1,0,0,0,0,0,0
6/19/2024 21:28,0,0,1,0,0,0,0,0
6/19/2024 21:30,0,1,0,0,0,0,0,0
6/20/2024 10:50,0,0,0,0,0,0,0,1
6/20/2024 18:59,0,0,0,0,0,0,0,1
6/20/2024 19:00,0,0,0,0,0,0,0,1
6/20/2024 21:39,0,0,0,0,0,0,0,1
6/20/2024 21:57,0,0,0,0,0,0,0,1
6/20/2024 21:59,0,1,0,0,0,0,0,0
6/21/2024 9:59,0,0,0,0,0,0,0,1
6/21/2024 10:01,1,0,0,0,0,0,0,0
6/21/2024 13:19,0,1,0,0,0,0,0,0
6/21/2024 13:20,0,1,0,0,0,0,0,0
6/21/2024 18:12,0,0,0,0,0,1,0,0
6/21/2024 19:30,0,0,0,0,0,0,0,1
6/21/2024 19:47,0,0,1,0,0,0,0,0
6/21/2024 19:48,0,0,1,0,0,0,0,0
6/21/2024 19:49,0,0,1,0,0,0,0,0
6/21/2024 19:51,0,0,1,0,0,0,0,0
6/21/2024 19:52,1,0,0,0,0,0,0,0
6/21/2024 19:55,0,1,0,0,0,0,0,0
6/22/2024 8:39,0,0,0,0,1,0,0,0
6/22/2024 9:37,0,1,0,0,0,0,0,0
6/22/2024 12:53,0,1,0,0,0,0,0,0
6/22/2024 15:37,0,0,0,0,0,0,0,1
6/22/2024 22:10,0,0,1,0,0,0,0,0
6/23/2024 18:12,0,1,0,0,0,0,0,0
6/23/2024 18:13,0,1,0,0,0,0,0,0
6/23/2024 21:06,0,0,1,0,0,0,0,0
6/23/2024 21:29,0,0,0,0,0,0,0,1
6/23/2024 21:30,0,0,1,0,0,0,0,0
6/24/2024 11:44,0,1,0,0,0,0,0,0
6/24/2024 11:49,0,0,1,0,0,0,0,0
6/24/2024 11:50,0,0,1,0,0,0,0,0
6/24/2024 15:02,0,0,0,0,0,0,0,1
6/24/2024 16:46,0,0,1,0,0,0,0,0
6/24/2024 16:47,0,0,1,0,0,0,0,0
6/25/2024 8:19,0,0,0,0,0,0,0,1
6/25/2024 10:28,0,1,0,0,0,0,0,0
6/25/2024 10:29,0,1,0,0,0,0,0,0
6/25/2024 11:34,0,0,1,0,0,0,0,0
6/26/2024 9:33,0,0,0,0,0,0,0,1
6/26/2024 16:32,0,0,0,0,0,1,0,0
6/26/2024 16:34,1,0,0,0,0,0,0,0
6/26/2024 21:21,0,0,0,0,0,0,0,1
6/26/2024 21:27,0,0,1,0,0,0,0,0
6/26/2024 21:28,0,1,0,0,0,0,0,0
6/27/2024 9:15,0,1,0,0,0,0,0,0
6/27/2024 16:11,0,0,0,0,1,0,0,0
6/27/2024 21:44,0,1,0,0,0,0,0,0
6/27/2024 21:50,0,0,1,0,0,0,0,0
6/28/2024 8:08,0,0,0,0,1,0,0,0
6/28/2024 17:51,0,0,0,0,0,1,0,0
6/28/2024 21:50,0,1,0,0,0,0,0,0
6/28/2024 21:52,0,0,0,0,0,0,0,1
6/28/2024 22:28,0,0,1,0,0,0,0,0
6/29/2024 9:47,0,1,0,0,0,0,0,0
6/29/2024 11:40,0,1,0,0,0,0,0,0
6/29/2024 11:41,0,1,0,0,0,0,0,0
6/29/2024 12:30,0,0,1,0,0,0,0,0
6/29/2024 12:31,0,0,1,0,0,0,0,0
6/29/2024 17:23,0,0,1,0,0,0,0,0
6/29/2024 17:24,0,0,0,0,0,0,1,0
6/29/2024 21:27,0,0,0,0,0,0,0,1
6/30/2024 10:28,0,0,0,0,0,0,0,1
6/30/2024 13:05,0,0,0,0,0,1,0,0
6/30/2024 16:54,0,0,0,0,0,0,1,0
6/30/2024 21:04,0,1,0,0,0,0,0,0
7/1/2024 18:07,0,0,0,0,0,1,0,0
7/1/2024 18:56,0,0,1,0,0,0,0,0
7/1/2024 18:57,0,0,1,0,0,0,0,0
7/2/2024 10:42,0,1,0,0,0,0,0,0
7/2/2024 10:45,1,0,0,0,0,0,0,0
7/2/2024 12:48,0,0,0,0,0,0,0,1
7/2/2024 14:03,1,0,0,0,0,0,0,0
7/2/2024 16:31,0,1,0,0,0,0,0,0
7/2/2024 22:02,0,1,0,0,0,0,0,0
7/3/2024 13:51,0,1,0,0,0,0,0,0
7/3/2024 16:01,0,0,1,0,0,0,0,0
7/3/2024 16:50,0,0,1,0,0,0,0,0
7/3/2024 16:53,0,1,0,0,0,0,0,0
7/3/2024 16:54,0,1,0,0,0,0,0,0
7/3/2024 16:55,0,0,0,0,0,0,0,1
7/3/2024 16:59,0,0,0,0,0,1,0,0
7/3/2024 17:59,0,0,1,0,0,0,0,0
7/3/2024 19:06,0,0,0,0,0,0,0,1
7/4/2024 10:26,0,1,0,0,0,0,0,0
7/4/2024 10:27,1,0,0,0,0,0,0,0
7/5/2024 12:20,0,0,0,1,0,0,0,0
7/5/2024 13:43,0,1,0,0,0,0,0,0
7/5/2024 13:44,0,1,0,0,0,0,0,0
7/5/2024 18:55,0,0,0,0,0,1,0,0
7/5/2024 19:55,1,0,0,0,0,0,0,0
7/5/2024 22:11,0,0,0,0,0,1,0,0
7/5/2024 22:18,1,0,0,0,0,0,0,0
7/5/2024 22:18,1,0,0,0,0,0,0,0
7/5/2024 22:20,0,0,1,0,0,0,0,0
7/5/2024 22:21,0,1,0,0,0,0,0,0
7/6/2024 10:28,0,0,0,0,0,0,0,1
7/6/2024 17:15,0,0,0,0,0,0,0,1
7/6/2024 17:17,0,0,0,0,0,0,0,1
7/6/2024 19:09,0,0,0,0,0,0,0,1
7/6/2024 19:10,0,1,0,0,0,0,0,0
7/7/2024 9:04,0,0,1,0,0,0,0,0
7/7/2024 9:14,0,1,0,0,0,0,0,0
7/7/2024 9:15,0,1,0,0,0,0,0,0
7/7/2024 9:28,0,0,1,0,0,0,0,0
7/7/2024 9:29,0,0,1,0,0,0,0,0
7/7/2024 14:56,0,0,0,0,0,0,1,0
7/7/2024 14:57,0,0,0,1,0,0,0,0
7/7/2024 17:07,0,0,0,0,0,0,0,1
7/7/2024 19:33,0,0,1,0,0,0,0,0
7/7/2024 20:01,0,0,0,0,0,0,1,0
7/7/2024 22:33,0,1,0,0,0,0,0,0
7/8/2024 7:33,0,0,0,0,0,0,0,1
7/8/2024 12:02,1,0,0,0,0,0,0,0
7/8/2024 14:40,1,0,0,0,0,0,0,0
7/8/2024 19:30,0,1,0,0,0,0,0,0
7/8/2024 22:14,0,0,0,0,0,0,0,1
7/9/2024 10:26,0,1,0,0,0,0,0,0
7/9/2024 10:40,0,1,0,0,0,0,0,0
7/9/2024 11:21,0,1,0,0,0,0,0,0
7/9/2024 11:22,0,0,1,0,0,0,0,0
7/9/2024 16:43,0,1,0,0,0,0,0,0
7/10/2024 11:10,1,0,0,0,0,0,0,0
7/10/2024 12:28,0,1,0,0,0,0,0,0
7/10/2024 22:13,0,0,0,0,0,0,0,1
7/11/2024 11:27,0,0,0,0,0,0,1,0
7/11/2024 16:48,0,1,0,0,0,0,0,0
7/11/2024 22:22,0,0,0,0,0,0,0,1
7/11/2024 22:30,1,0,0,0,0,0,0,0
7/12/2024 8:03,0,0,0,0,1,0,0,0
7/12/2024 11:48,0,0,0,0,0,0,1,0
7/12/2024 22:33,0,0,0,0,0,0,1,0
7/12/2024 22:34,0,0,0,0,0,0,1,0
7/12/2024 22:35,0,0,0,0,0,0,1,0
7/13/2024 10:38,0,0,0,0,0,0,0,1
7/13/2024 11:41,0,0,0,0,0,0,0,1
7/14/2024 10:54,1,0,0,0,0,0,0,0
7/14/2024 10:55,0,1,0,0,0,0,0,0
7/14/2024 10:56,0,0,1,0,0,0,0,0
7/14/2024 10:57,0,0,0,0,0,0,0,1
7/14/2024 11:02,1,0,0,0,0,0,0,0
7/14/2024 22:31,0,0,0,0,0,0,0,1
7/15/2024 7:33,0,0,1,0,0,0,0,0
7/16/2024 12:23,0,1,0,0,0,0,0,0
7/16/2024 19:29,0,0,0,0,0,0,1,0
7/17/2024 13:05,0,1,0,0,0,0,0,0
7/18/2024 11:10,0,1,0,0,0,0,0,0
7/18/2024 11:11,0,0,0,0,0,1,0,0
7/18/2024 11:33,1,0,0,0,0,0,0,0
7/18/2024 11:34,1,0,0,0,0,0,0,0
7/18/2024 11:35,0,0,0,0,1,0,0,0
7/18/2024 13:23,0,0,0,0,0,0,0,1
7/18/2024 18:18,0,0,1,0,0,0,0,0
7/18/2024 19:30,0,0,0,0,0,0,0,1
7/18/2024 21:19,0,0,0,0,0,0,1,0
7/18/2024 21:22,0,0,0,0,0,0,0,1
7/18/2024 21:46,0,0,0,0,0,0,0,1
7/19/2024 11:03,1,0,0,0,0,0,0,0
7/19/2024 11:16,0,1,0,0,0,0,0,0
7/19/2024 12:58,0,0,0,0,0,0,0,1
7/19/2024 12:59,0,1,0,0,0,0,0,0
7/19/2024 14:09,0,0,0,0,0,0,0,1
7/19/2024 14:11,0,0,0,1,0,0,0,0
7/19/2024 16:36,0,0,0,0,0,0,0,1
7/19/2024 16:37,0,0,0,0,0,0,0,1
7/20/2024 8:05,1,0,0,0,0,0,0,0
7/20/2024 8:06,0,0,0,0,0,0,0,1
7/20/2024 8:07,1,0,0,0,0,0,0,0
7/20/2024 9:00,0,0,0,0,0,0,0,1
7/20/2024 9:02,0,0,0,0,0,0,0,1
7/20/2024 10:39,1,0,0,0,0,0,0,0
7/20/2024 15:15,0,0,0,0,0,0,0,1
7/21/2024 10:30,0,0,0,1,0,0,0,0
7/21/2024 11:39,0,0,1,0,0,0,0,0
7/21/2024 13:34,0,0,0,0,1,0,0,0
7/21/2024 13:42,0,0,0,0,0,0,0,1
7/22/2024 8:13,1,0,0,0,0,0,0,0
7/22/2024 8:40,1,0,0,0,0,0,0,0
7/22/2024 10:15,0,1,0,0,0,0,0,0
7/22/2024 16:44,0,0,0,0,0,0,0,1
7/23/2024 8:12,0,0,0,0,0,0,0,1
7/23/2024 8:40,1,0,0,0,0,0,0,0
7/23/2024 8:44,0,1,0,0,0,0,0,0
7/23/2024 8:49,0,0,0,1,0,0,0,0
7/23/2024 8:51,0,0,0,0,0,0,0,1
7/23/2024 9:01,1,0,0,0,0,0,0,0
7/23/2024 10:03,0,1,0,0,0,0,0,0
7/23/2024 15:20,0,1,0,0,0,0,0,0
7/23/2024 15:21,0,0,0,0,0,0,0,1
7/23/2024 21:01,0,0,0,0,0,0,0,1
7/23/2024 21:23,1,0,0,0,0,0,0,0
7/23/2024 21:24,1,0,0,0,0,0,0,0
7/24/2024 9:16,0,1,0,0,0,0,0,0
7/24/2024 9:38,0,1,0,0,0,0,0,0
7/24/2024 9:54,0,0,0,0,0,1,0,0
7/24/2024 11:43,0,0,1,0,0,0,0,0
7/24/2024 13:55,0,0,0,0,0,0,0,1
7/24/2024 14:45,0,0,0,0,0,1,0,0
7/24/2024 15:18,0,0,0,0,0,0,0,1
7/24/2024 19:15,0,0,1,0,0,0,0,0
7/24/2024 19:17,0,0,1,0,0,0,0,0
7/24/2024 21:17,0,1,0,0,0,0,0,0
7/24/2024 21:18,1,0,0,0,0,0,0,0
7/24/2024 21:25,1,0,0,0,0,0,0,0
7/25/2024 7:54,1,0,0,0,0,0,0,0
7/25/2024 8:49,0,0,0,0,0,0,0,1
7/25/2024 10:29,0,1,0,0,0,0,0,0
7/25/2024 11:26,1,0,0,0,0,0,0,0
7/25/2024 15:25,0,0,1,0,0,0,0,0
7/25/2024 19:21,0,0,1,0,0,0,0,0
7/25/2024 21:06,0,0,0,0,1,0,0,0
7/25/2024 21:06,0,0,0,0,0,1,0,0
7/25/2024 22:38,0,0,0,0,1,0,0,0
7/25/2024 22:39,0,0,0,1,0,0,0,0
7/26/2024 8:33,0,0,0,0,0,0,0,1
7/26/2024 9:19,0,1,0,0,0,0,0,0
7/26/2024 9:20,0,0,0,0,0,1,0,0
7/26/2024 9:33,0,0,0,0,1,0,0,0
7/26/2024 9:34,0,0,0,0,1,0,0,0
7/26/2024 9:59,0,0,0,0,0,0,0,1
7/26/2024 10:00,0,0,0,0,0,0,0,1
7/26/2024 11:47,0,1,0,0,0,0,0,0
7/26/2024 12:07,0,1,0,0,0,0,0,0
7/26/2024 12:28,0,0,1,0,0,0,0,0
7/26/2024 12:29,0,0,1,0,0,0,0,0
7/26/2024 13:09,0,0,0,0,0,0,0,1
7/26/2024 17:23,1,0,0,0,0,0,0,0
7/26/2024 17:58,0,0,1,0,0,0,0,0
7/26/2024 21:15,0,0,0,0,0,0,0,1
7/26/2024 22:49,0,1,0,0,0,0,0,0
7/27/2024 9:09,0,0,1,0,0,0,0,0
7/27/2024 11:55,0,1,0,0,0,0,0,0
7/27/2024 12:25,0,1,0,0,0,0,0,0
7/27/2024 12:26,0,0,0,0,0,1,0,0
7/27/2024 12:33,0,1,0,0,0,0,0,0
7/27/2024 14:28,0,0,0,0,0,1,0,0
7/27/2024 14:51,0,0,0,0,0,0,0,1
7/27/2024 17:02,0,0,1,0,0,0,0,0
7/27/2024 17:03,0,0,1,0,0,0,0,0
7/27/2024 17:09,0,1,0,0,0,0,0,0
7/27/2024 17:10,0,1,0,0,0,0,0,0
7/27/2024 20:55,0,0,0,0,0,0,0,1
7/27/2024 22:56,0,0,1,0,0,0,0,0
7/28/2024 11:07,0,0,0,0,0,1,0,0
7/28/2024 14:17,0,1,0,0,0,0,0,0
7/28/2024 14:18,0,0,0,0,0,0,0,1
7/29/2024 8:12,0,0,0,0,0,0,0,1
7/29/2024 9:04,1,0,0,0,0,0,0,0
7/29/2024 9:15,0,1,0,0,0,0,0,0
7/29/2024 9:19,1,0,0,0,0,0,0,0
7/29/2024 9:51,0,1,0,0,0,0,0,0
7/29/2024 9:58,0,0,1,0,0,0,0,0
7/29/2024 10:43,0,0,0,0,0,0,1,0
7/29/2024 10:44,0,0,0,0,0,0,1,0
7/29/2024 19:06,0,0,1,0,0,0,0,0
7/29/2024 19:30,1,0,0,0,0,0,0,0
7/29/2024 21:57,0,0,0,1,0,0,0,0
7/30/2024 7:41,0,1,0,0,0,0,0,0
7/30/2024 8:05,0,0,0,0,1,0,0,0
7/30/2024 8:20,0,0,1,0,0,0,0,0
7/30/2024 9:13,0,1,0,0,0,0,0,0
7/30/2024 10:17,0,0,0,0,1,0,0,0
7/30/2024 10:19,0,1,0,0,0,0,0,0
7/30/2024 10:23,0,0,0,0,0,0,0,1
7/30/2024 11:12,1,0,0,0,0,0,0,0
7/30/2024 11:13,0,0,0,0,0,1,0,0
7/30/2024 11:14,0,1,0,0,0,0,0,0
7/30/2024 11:16,0,1,0,0,0,0,0,0
7/30/2024 11:30,0,1,0,0,0,0,0,0
7/30/2024 11:31,0,1,0,0,0,0,0,0
7/30/2024 12:08,0,0,0,0,0,0,0,1
7/30/2024 15:16,0,1,0,0,0,0,0,0
7/30/2024 16:08,0,0,0,0,1,0,0,0
7/30/2024 16:09,0,1,0,0,0,0,0,0
7/30/2024 20:24,0,0,0,0,0,1,0,0
7/30/2024 20:53,0,1,0,0,0,0,0,0
7/30/2024 20:54,0,1,0,0,0,0,0,0
7/30/2024 20:57,0,1,0,0,0,0,0,0
7/30/2024 21:33,0,0,0,0,0,0,0,1
7/30/2024 22:15,1,0,0,0,0,0,0,0
7/30/2024 22:16,0,0,1,0,0,0,0,0
7/31/2024 7:59,0,1,0,0,0,0,0,0
7/31/2024 8:37,0,1,0,0,0,0,0,0
7/31/2024 8:38,0,1,0,0,0,0,0,0
7/31/2024 9:54,1,0,0,0,0,0,0,0
7/31/2024 9:55,1,0,0,0,0,0,0,0
7/31/2024 9:58,0,1,0,0,0,0,0,0
7/31/2024 13:11,0,0,0,1,0,0,0,0
7/31/2024 13:14,0,0,0,0,0,0,0,1
7/31/2024 13:24,0,1,0,0,0,0,0,0
7/31/2024 17:48,0,0,0,0,1,0,0,0
7/31/2024 18:04,0,0,0,0,0,0,0,1
7/31/2024 19:22,0,0,0,0,1,0,0,0
7/31/2024 19:28,0,0,0,0,0,0,0,1
