datetime,payment_method,money,coffee_name,day_of_week,year,month,day,hour
2024-06-20 19:00:00.237,card,37.72,latte,Thursday,2024,6,20,19
2024-06-20 21:39:10.013,card,37.72,latte,Thursday,2024,6,20,21
2024-06-20 21:57:40.554,card,37.72,latte,Thursday,2024,6,20,21
2024-06-20 21:59:17.598,card,32.82,americano with milk,Thursday,2024,6,20,21
2024-06-21 09:59:55.930,card,37.72,latte,Friday,2024,6,21,9
2024-06-21 10:01:40.183,card,27.92,americano,Friday,2024,6,21,10
2024-06-21 13:19:19.416,card,32.82,americano with milk,Friday,2024,6,21,13
2024-06-21 13:20:31.513,card,32.82,americano with milk,Friday,2024,6,21,13
2024-06-21 18:12:16.064,card,23.02,espresso,Friday,2024,6,21,18
2024-06-21 19:30:26.651,card,37.72,latte,Friday,2024,6,21,19
2024-06-21 19:47:06.201,card,37.72,cappuccino,Friday,2024,6,21,19
2024-06-21 19:48:06.713,card,37.72,cappuccino,Friday,2024,6,21,19
2024-06-21 19:49:54.505,card,37.72,cappuccino,Friday,2024,6,21,19
2024-06-21 19:51:00.211,card,37.72,cappuccino,Friday,2024,6,21,19
2024-06-21 19:52:18.775,card,27.92,americano,Friday,2024,6,21,19
2024-06-21 19:55:37.142,card,32.82,americano with milk,Friday,2024,6,21,19
2024-06-22 08:39:50.273,card,27.92,cortado,Saturday,2024,6,22,8
2024-06-22 09:37:48.779,card,32.82,americano with milk,Saturday,2024,6,22,9
2024-06-22 12:53:15.541,card,32.82,americano with milk,Saturday,2024,6,22,12
2024-06-22 15:37:20.137,card,37.72,latte,Saturday,2024,6,22,15
2024-06-22 22:10:22.998,card,37.72,cappuccino,Saturday,2024,6,22,22
2024-06-23 18:12:01.406,card,32.82,americano with milk,Sunday,2024,6,23,18
2024-06-23 18:13:50.638,card,32.82,americano with milk,Sunday,2024,6,23,18
2024-06-23 21:06:46.956,card,37.72,cappuccino,Sunday,2024,6,23,21
2024-06-23 21:29:07.823,card,37.72,latte,Sunday,2024,6,23,21
2024-06-23 21:30:36.375,card,37.72,cappuccino,Sunday,2024,6,23,21
2024-06-24 11:44:39.939,card,32.82,americano with milk,Monday,2024,6,24,11
2024-06-24 11:49:36.044,card,37.72,cappuccino,Monday,2024,6,24,11
2024-06-24 11:50:44.080,card,37.72,cappuccino,Monday,2024,6,24,11
2024-06-24 15:02:28.995,card,37.72,latte,Monday,2024,6,24,15
2024-06-24 16:46:00.573,card,37.72,cappuccino,Monday,2024,6,24,16
2024-06-24 16:47:00.409,card,37.72,cappuccino,Monday,2024,6,24,16
2024-06-25 08:19:24.244,card,37.72,latte,Tuesday,2024,6,25,8
2024-06-25 10:28:26.408,card,32.82,americano with milk,Tuesday,2024,6,25,10
2024-06-25 10:29:42.410,card,32.82,americano with milk,Tuesday,2024,6,25,10
2024-06-25 11:34:52.296,card,37.72,cappuccino,Tuesday,2024,6,25,11
2024-06-26 09:33:01.706,card,37.72,latte,Wednesday,2024,6,26,9
2024-06-26 16:32:29.453,card,23.02,espresso,Wednesday,2024,6,26,16
2024-06-26 16:34:01.607,card,27.92,americano,Wednesday,2024,6,26,16
2024-06-26 21:21:53.296,card,37.72,latte,Wednesday,2024,6,26,21
2024-06-26 21:27:00.807,card,37.72,cappuccino,Wednesday,2024,6,26,21
2024-06-26 21:28:14.566,card,32.82,americano with milk,Wednesday,2024,6,26,21
2024-06-27 09:15:43.173,card,32.82,americano with milk,Thursday,2024,6,27,9
2024-06-27 16:11:48.000,card,27.92,cortado,Thursday,2024,6,27,16
2024-06-27 21:44:03.372,card,32.82,americano with milk,Thursday,2024,6,27,21
2024-06-27 21:50:31.617,card,37.72,cappuccino,Thursday,2024,6,27,21
2024-06-28 08:08:35.044,card,27.92,cortado,Friday,2024,6,28,8
2024-06-28 17:51:53.993,card,23.02,espresso,Friday,2024,6,28,17
2024-06-28 21:50:55.375,card,32.82,americano with milk,Friday,2024,6,28,21
2024-06-28 21:52:01.867,card,37.72,latte,Friday,2024,6,28,21
2024-06-28 22:28:19.976,card,37.72,cappuccino,Friday,2024,6,28,22
2024-06-29 09:47:10.304,card,32.82,americano with milk,Saturday,2024,6,29,9
2024-06-29 11:40:19.582,card,32.82,americano with milk,Saturday,2024,6,29,11
2024-06-29 11:41:26.609,card,32.82,americano with milk,Saturday,2024,6,29,11
2024-06-29 12:30:24.358,card,37.72,cappuccino,Saturday,2024,6,29,12
2024-06-29 12:31:42.582,card,37.72,cappuccino,Saturday,2024,6,29,12
2024-06-29 17:23:43.583,card,37.72,cappuccino,Saturday,2024,6,29,17
2024-06-29 17:24:52.377,card,37.72,hot chocolate,Saturday,2024,6,29,17
2024-06-29 21:27:22.449,card,37.72,latte,Saturday,2024,6,29,21
2024-06-30 10:28:09.842,card,37.72,latte,Sunday,2024,6,30,10
2024-06-30 13:05:50.620,card,23.02,espresso,Sunday,2024,6,30,13
2024-06-30 16:54:41.679,card,37.72,hot chocolate,Sunday,2024,6,30,16
2024-06-30 21:04:09.746,card,32.82,americano with milk,Sunday,2024,6,30,21
2024-07-01 18:07:26.760,card,23.02,espresso,Monday,2024,7,1,18
2024-07-01 18:56:51.844,card,37.72,cappuccino,Monday,2024,7,1,18
2024-07-01 18:57:54.267,card,37.72,cappuccino,Monday,2024,7,1,18
2024-07-02 10:42:54.057,card,32.82,americano with milk,Tuesday,2024,7,2,10
2024-07-02 10:45:00.617,card,27.92,americano,Tuesday,2024,7,2,10
2024-07-02 12:48:05.181,card,37.72,latte,Tuesday,2024,7,2,12
2024-07-02 14:03:13.231,card,27.92,americano,Tuesday,2024,7,2,14
2024-07-02 16:31:24.337,card,32.82,americano with milk,Tuesday,2024,7,2,16
2024-07-02 22:02:23.576,card,32.82,americano with milk,Tuesday,2024,7,2,22
2024-07-03 13:51:14.935,card,32.82,americano with milk,Wednesday,2024,7,3,13
2024-07-03 16:01:16.554,card,37.72,cappuccino,Wednesday,2024,7,3,16
2024-07-03 16:50:25.223,card,37.72,cappuccino,Wednesday,2024,7,3,16
2024-07-03 16:53:15.618,card,32.82,americano with milk,Wednesday,2024,7,3,16
2024-07-03 16:54:22.907,card,32.82,americano with milk,Wednesday,2024,7,3,16
2024-07-03 16:55:31.423,card,37.72,latte,Wednesday,2024,7,3,16
2024-07-03 16:59:25.580,card,23.02,espresso,Wednesday,2024,7,3,16
2024-07-03 17:59:01.827,card,37.72,cappuccino,Wednesday,2024,7,3,17
2024-07-03 19:06:09.136,card,37.72,latte,Wednesday,2024,7,3,19
2024-07-04 10:26:23.725,card,32.82,americano with milk,Thursday,2024,7,4,10
2024-07-04 10:27:30.261,card,27.92,americano,Thursday,2024,7,4,10
2024-07-05 12:20:28.670,card,37.72,cocoa,Friday,2024,7,5,12
2024-07-05 13:43:43.134,card,32.82,americano with milk,Friday,2024,7,5,13
2024-07-05 13:44:43.829,card,32.82,americano with milk,Friday,2024,7,5,13
2024-07-05 18:55:56.308,card,23.02,espresso,Friday,2024,7,5,18
2024-07-05 19:55:07.812,card,27.92,americano,Friday,2024,7,5,19
2024-07-05 22:11:56.471,card,23.02,espresso,Friday,2024,7,5,22
2024-07-05 22:18:03.324,card,27.92,americano,Friday,2024,7,5,22
2024-07-05 22:18:56.945,card,27.92,americano,Friday,2024,7,5,22
2024-07-05 22:20:01.149,card,37.72,cappuccino,Friday,2024,7,5,22
2024-07-05 22:21:09.457,card,32.82,americano with milk,Friday,2024,7,5,22
2024-07-06 10:28:06.826,card,37.72,latte,Saturday,2024,7,6,10
2024-07-06 17:15:46.042,card,32.82,latte,Saturday,2024,7,6,17
2024-07-06 17:17:01.046,card,32.82,latte,Saturday,2024,7,6,17
2024-07-06 19:09:46.107,card,32.82,latte,Saturday,2024,7,6,19
2024-07-06 19:10:39.580,card,27.92,americano with milk,Saturday,2024,7,6,19
2024-07-07 09:04:20.169,card,32.82,cappuccino,Sunday,2024,7,7,9
2024-07-07 09:14:29.225,card,27.92,americano with milk,Sunday,2024,7,7,9
2024-07-07 09:15:36.815,card,27.92,americano with milk,Sunday,2024,7,7,9
2024-07-07 09:28:48.876,card,32.82,cappuccino,Sunday,2024,7,7,9
2024-07-07 09:29:56.189,card,32.82,cappuccino,Sunday,2024,7,7,9
2024-07-07 14:56:30.193,card,32.82,hot chocolate,Sunday,2024,7,7,14
2024-07-07 14:57:47.411,card,32.82,cocoa,Sunday,2024,7,7,14
2024-07-07 17:07:50.284,card,32.82,latte,Sunday,2024,7,7,17
2024-07-07 19:33:27.187,card,32.82,cappuccino,Sunday,2024,7,7,19
2024-07-07 20:01:31.653,card,32.82,hot chocolate,Sunday,2024,7,7,20
2024-07-07 22:33:36.255,card,27.92,americano with milk,Sunday,2024,7,7,22
2024-07-08 07:33:07.724,card,32.82,latte,Monday,2024,7,8,7
2024-07-08 12:02:50.421,card,23.02,americano,Monday,2024,7,8,12
2024-07-08 14:40:24.350,card,23.02,americano,Monday,2024,7,8,14
2024-07-08 19:30:34.976,card,27.92,americano with milk,Monday,2024,7,8,19
2024-07-08 22:14:46.180,card,32.82,latte,Monday,2024,7,8,22
2024-07-09 10:26:52.138,card,27.92,americano with milk,Tuesday,2024,7,9,10
2024-07-09 10:40:28.767,card,27.92,americano with milk,Tuesday,2024,7,9,10
2024-07-09 11:21:36.103,card,27.92,americano with milk,Tuesday,2024,7,9,11
2024-07-09 11:22:49.904,card,32.82,cappuccino,Tuesday,2024,7,9,11
2024-07-09 16:42:59.535,card,27.92,americano with milk,Tuesday,2024,7,9,16
2024-07-10 11:10:41.690,card,23.02,americano,Wednesday,2024,7,10,11
2024-07-10 12:28:53.659,card,27.92,americano with milk,Wednesday,2024,7,10,12
2024-07-10 22:13:10.049,card,32.82,latte,Wednesday,2024,7,10,22
2024-07-11 11:27:27.562,card,32.82,hot chocolate,Thursday,2024,7,11,11
2024-07-11 16:48:18.709,card,27.92,americano with milk,Thursday,2024,7,11,16
2024-07-11 22:22:13.648,card,32.82,latte,Thursday,2024,7,11,22
2024-07-11 22:30:58.541,card,23.02,americano,Thursday,2024,7,11,22
2024-07-12 08:03:17.492,card,23.02,cortado,Friday,2024,7,12,8
2024-07-12 11:48:33.381,card,32.82,hot chocolate,Friday,2024,7,12,11
2024-07-12 22:33:25.589,card,32.82,hot chocolate,Friday,2024,7,12,22
2024-07-12 22:34:14.307,card,32.82,hot chocolate,Friday,2024,7,12,22
2024-07-12 22:35:29.518,card,32.82,hot chocolate,Friday,2024,7,12,22
2024-07-13 10:38:10.273,card,32.82,latte,Saturday,2024,7,13,10
2024-07-13 11:41:38.089,card,32.82,latte,Saturday,2024,7,13,11
2024-07-14 10:54:24.307,card,23.02,americano,Sunday,2024,7,14,10
2024-07-14 10:55:30.525,card,27.92,americano with milk,Sunday,2024,7,14,10
2024-07-14 10:56:30.251,card,32.82,cappuccino,Sunday,2024,7,14,10
2024-07-14 10:57:54.062,card,32.82,latte,Sunday,2024,7,14,10
2024-07-14 11:02:11.798,card,23.02,americano,Sunday,2024,7,14,11
2024-07-14 22:31:29.976,card,32.82,latte,Sunday,2024,7,14,22
2024-07-15 07:33:05.557,card,32.82,cappuccino,Monday,2024,7,15,7
2024-07-16 12:23:37.467,card,27.92,americano with milk,Tuesday,2024,7,16,12
2024-07-16 19:29:25.485,card,32.82,hot chocolate,Tuesday,2024,7,16,19
2024-07-17 13:04:59.744,card,27.92,americano with milk,Wednesday,2024,7,17,13
2024-07-18 11:10:13.393,card,27.92,americano with milk,Thursday,2024,7,18,11
2024-07-18 11:11:23.434,card,18.12,espresso,Thursday,2024,7,18,11
2024-07-18 11:32:59.624,card,23.02,americano,Thursday,2024,7,18,11
2024-07-18 11:34:48.437,card,23.02,americano,Thursday,2024,7,18,11
2024-07-18 11:35:51.505,card,23.02,cortado,Thursday,2024,7,18,11
2024-07-18 13:23:33.812,card,32.82,latte,Thursday,2024,7,18,13
2024-07-18 18:18:23.378,card,32.82,cappuccino,Thursday,2024,7,18,18
2024-07-18 19:30:50.562,card,32.82,latte,Thursday,2024,7,18,19
2024-07-18 21:19:41.814,card,32.82,hot chocolate,Thursday,2024,7,18,21
2024-07-18 21:21:59.855,card,32.82,latte,Thursday,2024,7,18,21
2024-07-18 21:46:18.674,card,32.82,latte,Thursday,2024,7,18,21
2024-07-19 11:03:02.341,card,23.02,americano,Friday,2024,7,19,11
2024-07-19 11:16:20.509,card,27.92,americano with milk,Friday,2024,7,19,11
2024-07-19 12:58:37.561,card,32.82,latte,Friday,2024,7,19,12
2024-07-19 12:59:55.383,card,27.92,americano with milk,Friday,2024,7,19,12
2024-07-19 14:09:20.716,card,32.82,latte,Friday,2024,7,19,14
2024-07-19 14:11:22.105,card,32.82,cocoa,Friday,2024,7,19,14
2024-07-19 16:36:19.272,card,32.82,latte,Friday,2024,7,19,16
2024-07-19 16:37:35.808,card,32.82,latte,Friday,2024,7,19,16
2024-07-20 08:05:44.469,card,23.02,americano,Saturday,2024,7,20,8
2024-07-20 08:06:48.685,card,32.82,latte,Saturday,2024,7,20,8
2024-07-20 08:07:51.433,card,23.02,americano,Saturday,2024,7,20,8
2024-07-20 09:00:53.605,card,32.82,latte,Saturday,2024,7,20,9
2024-07-20 09:02:27.848,card,32.82,latte,Saturday,2024,7,20,9
2024-07-20 10:39:21.044,card,23.02,americano,Saturday,2024,7,20,10
2024-07-20 15:15:09.221,card,32.82,latte,Saturday,2024,7,20,15
2024-07-21 10:30:55.818,card,32.82,cocoa,Sunday,2024,7,21,10
2024-07-21 11:39:28.776,card,32.82,cappuccino,Sunday,2024,7,21,11
2024-07-21 13:34:30.849,card,23.02,cortado,Sunday,2024,7,21,13
2024-07-21 13:42:31.444,card,32.82,latte,Sunday,2024,7,21,13
2024-07-22 08:13:23.147,card,23.02,americano,Monday,2024,7,22,8
2024-07-22 08:40:49.554,card,23.02,americano,Monday,2024,7,22,8
2024-07-22 10:15:37.266,card,27.92,americano with milk,Monday,2024,7,22,10
2024-07-22 16:44:37.593,card,32.82,latte,Monday,2024,7,22,16
2024-07-23 08:12:56.229,card,32.82,latte,Tuesday,2024,7,23,8
2024-07-23 08:40:18.981,card,23.02,americano,Tuesday,2024,7,23,8
2024-07-23 08:44:53.816,card,27.92,americano with milk,Tuesday,2024,7,23,8
2024-07-23 08:49:25.107,card,32.82,cocoa,Tuesday,2024,7,23,8
2024-07-23 08:51:10.365,card,32.82,latte,Tuesday,2024,7,23,8
2024-07-23 09:01:45.707,card,23.02,americano,Tuesday,2024,7,23,9
2024-07-23 10:03:36.492,card,27.92,americano with milk,Tuesday,2024,7,23,10
2024-07-23 15:20:04.971,card,27.92,americano with milk,Tuesday,2024,7,23,15
2024-07-23 15:21:01.280,card,32.82,latte,Tuesday,2024,7,23,15
2024-07-23 21:01:40.612,card,32.82,latte,Tuesday,2024,7,23,21
2024-07-23 21:23:13.501,card,23.02,americano,Tuesday,2024,7,23,21
2024-07-23 21:24:22.609,card,23.02,americano,Tuesday,2024,7,23,21
2024-07-24 09:16:09.814,card,27.92,americano with milk,Wednesday,2024,7,24,9
2024-07-24 09:38:55.007,card,27.92,americano with milk,Wednesday,2024,7,24,9
2024-07-24 09:54:37.456,card,18.12,espresso,Wednesday,2024,7,24,9
2024-07-24 11:43:53.121,card,32.82,cappuccino,Wednesday,2024,7,24,11
2024-07-24 13:55:13.821,card,32.82,latte,Wednesday,2024,7,24,13
2024-07-24 14:45:49.766,card,18.12,espresso,Wednesday,2024,7,24,14
2024-07-24 15:18:30.522,card,32.82,latte,Wednesday,2024,7,24,15
2024-07-24 19:15:05.678,card,32.82,cappuccino,Wednesday,2024,7,24,19
2024-07-24 19:16:59.779,card,32.82,cappuccino,Wednesday,2024,7,24,19
2024-07-24 21:17:36.797,card,27.92,americano with milk,Wednesday,2024,7,24,21
2024-07-24 21:18:41.294,card,23.02,americano,Wednesday,2024,7,24,21
2024-07-24 21:25:17.493,card,23.02,americano,Wednesday,2024,7,24,21
2024-07-25 07:54:47.935,card,23.02,americano,Thursday,2024,7,25,7
2024-07-25 08:49:18.428,card,32.82,latte,Thursday,2024,7,25,8
2024-07-25 10:29:44.629,card,27.92,americano with milk,Thursday,2024,7,25,10
2024-07-25 11:26:04.701,card,23.02,americano,Thursday,2024,7,25,11
2024-07-25 15:25:06.512,card,32.82,cappuccino,Thursday,2024,7,25,15
2024-07-25 19:21:00.764,card,32.82,cappuccino,Thursday,2024,7,25,19
2024-07-25 21:06:01.272,card,23.02,cortado,Thursday,2024,7,25,21
2024-07-25 21:06:50.002,card,18.12,espresso,Thursday,2024,7,25,21
2024-07-25 22:38:51.330,card,23.02,cortado,Thursday,2024,7,25,22
2024-07-25 22:39:46.790,card,32.82,cocoa,Thursday,2024,7,25,22
2024-07-26 08:33:01.273,card,32.82,latte,Friday,2024,7,26,8
2024-07-26 09:19:37.376,card,27.92,americano with milk,Friday,2024,7,26,9
2024-07-26 09:20:34.344,card,18.12,espresso,Friday,2024,7,26,9
2024-07-26 09:33:11.511,card,23.02,cortado,Friday,2024,7,26,9
2024-07-26 09:34:16.633,card,23.02,cortado,Friday,2024,7,26,9
2024-07-26 09:59:07.867,card,32.82,latte,Friday,2024,7,26,9
2024-07-26 10:00:02.719,card,32.82,latte,Friday,2024,7,26,10
2024-07-26 11:47:13.855,card,27.92,americano with milk,Friday,2024,7,26,11
2024-07-26 12:07:01.670,card,27.92,americano with milk,Friday,2024,7,26,12
2024-07-26 12:28:08.044,card,32.82,cappuccino,Friday,2024,7,26,12
2024-07-26 12:29:17.708,card,32.82,cappuccino,Friday,2024,7,26,12
2024-07-26 13:09:56.138,card,32.82,latte,Friday,2024,7,26,13
2024-07-26 17:23:29.347,card,23.02,americano,Friday,2024,7,26,17
2024-07-26 17:58:29.217,card,32.82,cappuccino,Friday,2024,7,26,17
2024-07-26 21:15:09.612,card,32.82,latte,Friday,2024,7,26,21
2024-07-26 22:49:52.318,card,27.92,americano with milk,Friday,2024,7,26,22
2024-07-27 09:09:16.457,card,32.82,cappuccino,Saturday,2024,7,27,9
2024-07-27 11:55:31.381,card,27.92,americano with milk,Saturday,2024,7,27,11
2024-07-27 12:25:10.115,card,27.92,americano with milk,Saturday,2024,7,27,12
2024-07-27 12:26:13.159,card,18.12,espresso,Saturday,2024,7,27,12
2024-07-27 12:33:23.070,card,27.92,americano with milk,Saturday,2024,7,27,12
2024-07-27 14:28:41.904,card,18.12,espresso,Saturday,2024,7,27,14
2024-07-27 14:51:53.196,card,32.82,latte,Saturday,2024,7,27,14
2024-07-27 17:02:33.358,card,32.82,cappuccino,Saturday,2024,7,27,17
2024-07-27 17:03:39.112,card,32.82,cappuccino,Saturday,2024,7,27,17
2024-07-27 17:09:00.424,card,27.92,americano with milk,Saturday,2024,7,27,17
2024-07-27 17:10:08.074,card,27.92,americano with milk,Saturday,2024,7,27,17
2024-07-27 20:55:20.175,card,32.82,latte,Saturday,2024,7,27,20
2024-07-27 22:56:23.915,card,32.82,cappuccino,Saturday,2024,7,27,22
2024-07-28 11:07:25.920,card,18.12,espresso,Sunday,2024,7,28,11
2024-07-28 14:17:54.205,card,27.92,americano with milk,Sunday,2024,7,28,14
2024-07-28 14:18:52.196,card,32.82,latte,Sunday,2024,7,28,14
2024-07-29 08:12:06.406,card,32.82,latte,Monday,2024,7,29,8
2024-07-29 09:04:47.972,card,23.02,americano,Monday,2024,7,29,9
2024-07-29 09:15:46.155,card,27.92,americano with milk,Monday,2024,7,29,9
2024-07-29 09:19:44.082,card,23.02,americano,Monday,2024,7,29,9
2024-07-29 09:51:24.747,card,27.92,americano with milk,Monday,2024,7,29,9
2024-07-29 09:58:29.639,card,32.82,cappuccino,Monday,2024,7,29,9
2024-07-29 10:43:43.961,card,32.82,hot chocolate,Monday,2024,7,29,10
2024-07-29 10:44:55.846,card,32.82,hot chocolate,Monday,2024,7,29,10
2024-07-29 19:06:31.131,card,32.82,cappuccino,Monday,2024,7,29,19
2024-07-29 19:30:16.319,card,23.02,americano,Monday,2024,7,29,19
2024-07-29 21:57:34.419,card,32.82,cocoa,Monday,2024,7,29,21
2024-07-30 07:41:10.945,card,27.92,americano with milk,Tuesday,2024,7,30,7
2024-07-30 08:05:07.216,card,23.02,cortado,Tuesday,2024,7,30,8
2024-07-30 08:20:51.115,card,32.82,cappuccino,Tuesday,2024,7,30,8
2024-07-30 09:13:43.217,card,27.92,americano with milk,Tuesday,2024,7,30,9
2024-07-30 10:17:11.147,card,23.02,cortado,Tuesday,2024,7,30,10
2024-07-30 10:19:34.213,card,27.92,americano with milk,Tuesday,2024,7,30,10
2024-07-30 10:23:20.120,card,32.82,latte,Tuesday,2024,7,30,10
2024-07-30 11:12:07.359,card,23.02,americano,Tuesday,2024,7,30,11
2024-07-30 11:13:16.218,card,18.12,espresso,Tuesday,2024,7,30,11
2024-07-30 11:14:41.678,card,27.92,americano with milk,Tuesday,2024,7,30,11
2024-07-30 11:16:01.630,card,27.92,americano with milk,Tuesday,2024,7,30,11
2024-07-30 11:30:34.737,card,27.92,americano with milk,Tuesday,2024,7,30,11
2024-07-30 11:31:40.809,card,27.92,americano with milk,Tuesday,2024,7,30,11
2024-07-30 12:08:07.508,card,32.82,latte,Tuesday,2024,7,30,12
2024-07-30 15:16:09.628,card,27.92,americano with milk,Tuesday,2024,7,30,15
2024-07-30 16:08:52.876,card,23.02,cortado,Tuesday,2024,7,30,16
2024-07-30 16:09:43.627,card,27.92,americano with milk,Tuesday,2024,7,30,16
2024-07-30 20:24:19.874,card,18.12,espresso,Tuesday,2024,7,30,20
2024-07-30 20:53:51.866,card,27.92,americano with milk,Tuesday,2024,7,30,20
2024-07-30 20:54:46.316,card,27.92,americano with milk,Tuesday,2024,7,30,20
2024-07-30 20:57:02.324,card,27.92,americano with milk,Tuesday,2024,7,30,20
2024-07-30 21:33:19.198,card,32.82,latte,Tuesday,2024,7,30,21
2024-07-30 22:15:21.484,card,23.02,americano,Tuesday,2024,7,30,22
2024-07-30 22:16:19.260,card,32.82,cappuccino,Tuesday,2024,7,30,22
2024-07-31 07:59:52.098,card,27.92,americano with milk,Wednesday,2024,7,31,7
2024-07-31 08:37:41.943,card,27.92,americano with milk,Wednesday,2024,7,31,8
2024-07-31 08:38:38.236,card,27.92,americano with milk,Wednesday,2024,7,31,8
2024-07-31 09:54:45.315,card,23.02,americano,Wednesday,2024,7,31,9
2024-07-31 09:55:45.142,card,23.02,americano,Wednesday,2024,7,31,9
2024-07-31 09:58:15.863,card,27.92,americano with milk,Wednesday,2024,7,31,9
2024-07-31 13:11:42.609,card,32.82,cocoa,Wednesday,2024,7,31,13
2024-07-31 13:14:00.286,card,32.82,latte,Wednesday,2024,7,31,13
2024-07-31 13:24:49.437,card,27.92,americano with milk,Wednesday,2024,7,31,13
2024-07-31 17:48:06.787,card,23.02,cortado,Wednesday,2024,7,31,17
2024-07-31 18:04:14.972,card,32.82,latte,Wednesday,2024,7,31,18
2024-07-31 19:22:38.883,card,23.02,cortado,Wednesday,2024,7,31,19
2024-07-31 19:28:45.141,card,32.82,latte,Wednesday,2024,7,31,19
2024-07-31 20:46:42.418,card,32.82,cocoa,Wednesday,2024,7,31,20
2024-07-31 20:50:07.411,card,23.02,cortado,Wednesday,2024,7,31,20
2024-07-31 20:51:10.383,card,32.82,latte,Wednesday,2024,7,31,20
2024-07-31 20:52:14.802,card,32.82,cappuccino,Wednesday,2024,7,31,20
2024-07-31 20:53:35.077,card,23.02,cortado,Wednesday,2024,7,31,20
2024-07-31 20:59:25.013,card,27.92,americano with milk,Wednesday,2024,7,31,20
2024-07-31 21:26:26.000,card,32.82,latte,Wednesday,2024,7,31,21
2024-07-31 21:54:11.824,card,32.82,latte,Wednesday,2024,7,31,21
2024-07-31 21:55:16.570,card,32.82,latte,Wednesday,2024,7,31,21
2024-08-01 07:31:00.085,card,27.92,americano with milk,Thursday,2024,8,1,7
2024-08-01 09:25:20.060,card,27.92,americano with milk,Thursday,2024,8,1,9
2024-08-01 11:04:14.067,card,27.92,americano with milk,Thursday,2024,8,1,11
2024-08-01 11:22:46.369,card,27.92,americano with milk,Thursday,2024,8,1,11
2024-08-01 13:22:46.601,card,23.02,cortado,Thursday,2024,8,1,13
2024-08-01 13:23:37.314,card,32.82,cappuccino,Thursday,2024,8,1,13
2024-08-01 13:49:07.265,card,32.82,cappuccino,Thursday,2024,8,1,13
2024-08-01 15:43:43.820,card,27.92,americano with milk,Thursday,2024,8,1,15
2024-08-01 16:24:00.663,card,27.92,americano with milk,Thursday,2024,8,1,16
2024-08-01 16:26:07.331,card,23.02,americano,Thursday,2024,8,1,16
2024-08-01 17:23:35.238,card,23.02,americano,Thursday,2024,8,1,17
2024-08-01 20:41:28.118,card,32.82,cappuccino,Thursday,2024,8,1,20
2024-08-02 09:01:54.165,card,27.92,americano with milk,Friday,2024,8,2,9
2024-08-02 09:35:02.899,card,27.92,americano with milk,Friday,2024,8,2,9
2024-08-02 11:09:19.465,card,23.02,cortado,Friday,2024,8,2,11
2024-08-02 18:08:35.282,card,27.92,americano with milk,Friday,2024,8,2,18
2024-08-02 21:23:04.359,card,32.82,latte,Friday,2024,8,2,21
2024-08-03 08:53:46.651,card,27.92,americano with milk,Saturday,2024,8,3,8
2024-08-03 09:37:19.213,card,27.92,americano with milk,Saturday,2024,8,3,9
2024-08-03 09:38:41.010,card,27.92,americano with milk,Saturday,2024,8,3,9
2024-08-03 10:12:25.650,card,27.92,americano with milk,Saturday,2024,8,3,10
2024-08-03 11:20:26.571,card,23.02,cortado,Saturday,2024,8,3,11
2024-08-03 11:21:22.000,card,23.02,cortado,Saturday,2024,8,3,11
2024-08-03 11:56:36.628,card,18.12,espresso,Saturday,2024,8,3,11
2024-08-03 11:57:31.273,card,27.92,americano with milk,Saturday,2024,8,3,11
2024-08-03 12:03:35.777,card,27.92,americano with milk,Saturday,2024,8,3,12
2024-08-03 16:53:59.927,card,27.92,americano with milk,Saturday,2024,8,3,16
2024-08-03 18:38:42.026,card,32.82,cappuccino,Saturday,2024,8,3,18
2024-08-03 21:30:48.958,card,32.82,latte,Saturday,2024,8,3,21
2024-08-03 21:33:06.265,card,32.82,latte,Saturday,2024,8,3,21
2024-08-04 08:18:37.314,card,32.82,cappuccino,Sunday,2024,8,4,8
2024-08-04 10:37:51.103,card,27.92,americano with milk,Sunday,2024,8,4,10
2024-08-04 11:50:54.603,card,32.82,cappuccino,Sunday,2024,8,4,11
2024-08-04 11:52:33.017,card,27.92,americano with milk,Sunday,2024,8,4,11
2024-08-04 15:33:52.137,card,32.82,cappuccino,Sunday,2024,8,4,15
2024-08-04 15:35:05.906,card,32.82,cappuccino,Sunday,2024,8,4,15
2024-08-05 08:50:05.753,card,23.02,cortado,Monday,2024,8,5,8
2024-08-05 09:19:19.176,card,27.92,americano with milk,Monday,2024,8,5,9
2024-08-05 11:20:47.444,card,23.02,cortado,Monday,2024,8,5,11
2024-08-05 13:45:22.454,card,32.82,cappuccino,Monday,2024,8,5,13
2024-08-05 16:05:57.738,card,32.82,latte,Monday,2024,8,5,16
2024-08-05 16:07:18.837,card,32.82,latte,Monday,2024,8,5,16
2024-08-05 17:44:24.506,card,32.82,latte,Monday,2024,8,5,17
2024-08-05 17:45:32.117,card,27.92,americano with milk,Monday,2024,8,5,17
2024-08-05 19:20:02.677,card,32.82,latte,Monday,2024,8,5,19
2024-08-05 19:34:51.484,card,32.82,latte,Monday,2024,8,5,19
2024-08-05 20:49:30.945,card,32.82,cocoa,Monday,2024,8,5,20
2024-08-05 20:50:21.919,card,32.82,cocoa,Monday,2024,8,5,20
2024-08-05 22:43:48.193,card,27.92,americano with milk,Monday,2024,8,5,22
2024-08-06 10:21:03.320,card,23.02,cortado,Tuesday,2024,8,6,10
2024-08-06 10:32:32.335,card,32.82,hot chocolate,Tuesday,2024,8,6,10
